tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26651,1650215080.817,"19:04:40,817000",3166,4963,952,0.015,0.063,-0.003,56,0,953,"{'x': 0.1875, 'y': 0, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -15.875}",2
26660,1650215080.891,"19:04:40,891000",966,5504,1319,0.974,0.012,-0.051,-111,-127,1157,"{'x': -36.3125, 'y': 6.3125, 'z': 38.3125}","{'x': -17.75, 'y': 9.875, 'z': -38.75}",2
26651,1650215080.961,"19:04:40,961000",3165,4963,947,0.015,0.063,-0.003,55,0,954,"{'x': -0.1875, 'y': -0.0625, 'z': 0.0625}","{'x': 1.1875, 'y': 8.25, 'z': -17.875}",2
26660,1650215081.031,"19:04:41,031000",982,5350,1321,0.886,0.008,-0.056,-55,64,936,"{'x': -11.6875, 'y': -1.875, 'z': 35.5625}","{'x': -16.1875, 'y': 12.5, 'z': -41.5625}",2
26651,1650215081.108,"19:04:41,108000",3164,4962,922,0.015,0.063,-0.003,56,3,953,"{'x': -0.25, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215081.176,"19:04:41,176000",1009,5196,1342,0.815,0.025,-0.062,-18,127,784,"{'x': 3.0625, 'y': 0.5, 'z': 19.25}","{'x': -15.5625, 'y': 13.5625, 'z': -40.375}",2
26651,1650215081.278,"19:04:41,278000",3164,4964,910,0.015,0.063,-0.003,57,0,955,"{'x': -0.0625, 'y': -0.0625, 'z': 0}","{'x': 0, 'y': 7.5625, 'z': -16.25}",2
26660,1650215081.34,"19:04:41,340000",1042,5046,1330,0.765,0.025,-0.056,-8,107,1000,"{'x': 5.4375, 'y': -3.6875, 'z': 16.5625}","{'x': -14.375, 'y': 14, 'z': -40.375}",2
26651,1650215081.443,"19:04:41,443000",3165,4963,919,0.015,0.063,-0.003,55,0,954,"{'x': 0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.25}",2
26660,1650215081.518,"19:04:41,518000",1090,4894,1339,0.734,0.023,-0.045,17,-54,997,"{'x': 33.4375, 'y': -3.375, 'z': 16.25}","{'x': -13.1875, 'y': 14.375, 'z': -40.875}",2
26651,1650215081.598,"19:04:41,598000",3160,4964,917,0.015,0.063,-0.003,57,3,957,"{'x': 0.0625, 'y': -0.1875, 'z': 0.0625}","{'x': 0.375, 'y': 6.75, 'z': -16.6875}",2
26660,1650215081.669,"19:04:41,669000",1146,4741,1321,0.718,0.029,-0.061,45,-53,1067,"{'x': 0, 'y': -1.875, 'z': -4.0625}","{'x': -12.875, 'y': 13.5625, 'z': -40.75}",2
26651,1650215081.767,"19:04:41,767000",3160,4966,884,0.015,0.063,-0.003,56,3,953,"{'x': -0.125, 'y': 0.3125, 'z': 0.0625}","{'x': 0.375, 'y': 8.25, 'z': -16.6875}",2
26660,1650215081.84,"19:04:41,840000",1206,4591,1317,0.701,0.032,-0.071,26,136,908,"{'x': -2.9375, 'y': -2.125, 'z': 14.75}","{'x': -13.5625, 'y': 14.375, 'z': -40}",2
26651,1650215081.921,"19:04:41,921000",3158,4965,884,0.015,0.063,-0.003,57,1,956,"{'x': 0.1875, 'y': 0, 'z': 0.1875}","{'x': 0.375, 'y': 7.5625, 'z': -16.6875}",2
26660,1650215082.012,"19:04:42,012000",1279,4455,1335,0.653,0.022,-0.072,-44,56,1027,"{'x': 9.3125, 'y': 7.875, 'z': 24.875}","{'x': -12.0625, 'y': 14.75, 'z': -40.25}",2
26651,1650215082.09,"19:04:42,090000",3155,4968,890,0.015,0.063,-0.003,56,2,954,"{'x': 0.25, 'y': -0.1875, 'z': 0}","{'x': 0.75, 'y': 8.25, 'z': -16.6875}",2
26660,1650215082.171,"19:04:42,171000",1351,4325,1341,0.575,0.043,-0.077,-10,115,722,"{'x': 43.125, 'y': -12.9375, 'z': 17.625}","{'x': -11, 'y': 16.5625, 'z': -41.1875}",2
26651,1650215082.257,"19:04:42,257000",3146,4965,866,0.015,0.063,-0.003,56,2,956,"{'x': -0.0625, 'y': 0.0625, 'z': 0.0625}","{'x': -0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215082.325,"19:04:42,325000",1425,4203,1382,0.499,0.039,-0.061,-48,97,945,"{'x': -2.125, 'y': -3.5625, 'z': 36}","{'x': -10.1875, 'y': 15.5, 'z': -41.1875}",2
26651,1650215082.414,"19:04:42,414000",3143,4965,865,0.015,0.063,-0.003,56,2,954,"{'x': -0.125, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 7.5625, 'z': -15.875}",2
26660,1650215082.484,"19:04:42,484000",1512,4089,1374,0.422,0.049,-0.06,8,126,990,"{'x': -0.125, 'y': -7.9375, 'z': 27.4375}","{'x': -8.6875, 'y': 16.5625, 'z': -41.1875}",2
26651,1650215082.563,"19:04:42,563000",3141,4964,863,0.015,0.063,-0.003,58,1,954,"{'x': 0, 'y': 0.0625, 'z': -0.0625}","{'x': 0.375, 'y': 7.875, 'z': -16.25}",2
26660,1650215082.65,"19:04:42,650000",1621,4003,1380,0.375,0.071,-0.088,23,-74,1135,"{'x': -18.0625, 'y': -4.0625, 'z': 12.1875}","{'x': -9.0625, 'y': 17, 'z': -42}",2
26651,1650215082.74,"19:04:42,740000",3138,4963,839,0.015,0.063,-0.003,55,3,957,"{'x': -0.1875, 'y': 0.125, 'z': 0}","{'x': 1.1875, 'y': 7.875, 'z': -16.25}",2
26660,1650215082.824,"19:04:42,824000",1732,3925,1379,0.317,0.072,-0.104,25,-11,962,"{'x': -21, 'y': 17.6875, 'z': 14.3125}","{'x': -8.6875, 'y': 17, 'z': -41.25}",2
26651,1650215082.92,"19:04:42,920000",3133,4965,821,0.015,0.063,-0.003,55,1,956,"{'x': 0, 'y': -0.0625, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.375}",2
26660,1650215083.006,"19:04:43,006000",1849,3856,1388,0.235,0.062,-0.11,4,122,847,"{'x': -5.8125, 'y': 7.375, 'z': 28.9375}","{'x': -6.5, 'y': 15.875, 'z': -42.5}",2
26651,1650215083.091,"19:04:43,091000",3134,4961,840,0.015,0.063,-0.003,56,0,954,"{'x': 0, 'y': -0.125, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -17.5625}",2
26660,1650215083.165,"19:04:43,165000",1987,3804,1390,0.133,0.061,-0.087,32,60,1085,"{'x': -1.5, 'y': 8.375, 'z': 37.6875}","{'x': -3.875, 'y': 17.375, 'z': -41.5625}",2
26651,1650215083.245,"19:04:43,245000",3128,4959,886,0.015,0.063,-0.003,57,1,955,"{'x': 0, 'y': 0.125, 'z': 0.0625}","{'x': 1.1875, 'y': 7.1875, 'z': -17.5625}",2
26660,1650215083.316,"19:04:43,316000",2101,3760,1402,0.038,0.055,-0.086,-47,-196,1198,"{'x': -40.1875, 'y': -7, 'z': 43}","{'x': -1.6875, 'y': 17, 'z': -42.375}",2
26651,1650215083.406,"19:04:43,406000",3124,4962,919,0.015,0.063,-0.003,58,2,954,"{'x': -0.25, 'y': 0.1875, 'z': -0.1875}","{'x': 0.375, 'y': 7.5625, 'z': -16.25}",2
26660,1650215083.479,"19:04:43,479000",2203,3721,1401,6.159,0.052,-0.063,-115,-14,995,"{'x': -23, 'y': -2.875, 'z': 63.875}","{'x': 0.1875, 'y': 18.0625, 'z': -42.0625}",2
26651,1650215083.558,"19:04:43,558000",3125,4959,927,0.015,0.063,-0.003,57,2,951,"{'x': 0.1875, 'y': 0.0625, 'z': 0.125}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215083.637,"19:04:43,637000",2306,3695,1418,6.016,0.073,-0.057,-4,119,868,"{'x': 6.8125, 'y': 2.125, 'z': 38.3125}","{'x': 2.375, 'y': 17, 'z': -40.75}",2
26651,1650215083.72,"19:04:43,720000",3124,4960,917,0.015,0.063,-0.003,60,2,956,"{'x': 0.0625, 'y': 0.125, 'z': -0.125}","{'x': 0.75, 'y': 8.6875, 'z': -15.875}",2
26660,1650215083.791,"19:04:43,791000",2425,3685,1402,5.93,0.075,-0.059,38,107,1003,"{'x': 9.1875, 'y': -8.4375, 'z': 30.6875}","{'x': 5.0625, 'y': 16.25, 'z': -41.5}",2
26651,1650215083.865,"19:04:43,865000",3129,4957,917,0.015,0.063,-0.003,57,0,952,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 7.5625, 'z': -16.6875}",2
26660,1650215083.946,"19:04:43,946000",2532,3686,1434,5.87,0.092,-0.058,14,-212,1347,"{'x': -40.8125, 'y': -0.9375, 'z': 21}","{'x': 5.875, 'y': 15.875, 'z': -42}",2
26651,1650215084.03,"19:04:44,030000",3127,4957,948,0.015,0.063,-0.003,58,0,956,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -17.0625}",2
26660,1650215084.107,"19:04:44,107000",2666,3708,1418,5.801,0.068,-0.074,-14,-28,1013,"{'x': -14.0625, 'y': 11.5, 'z': 27.125}","{'x': 8.0625, 'y': 12.875, 'z': -42}",2
26651,1650215084.177,"19:04:44,177000",3126,4958,946,0.015,0.063,-0.003,56,2,953,"{'x': 0, 'y': 0.125, 'z': 0.0625}","{'x': 0.75, 'y': 8.25, 'z': -17.0625}",2
26651,1650215084.378,"19:04:44,378000",3124,4958,939,0.015,0.063,-0.003,56,2,955,"{'x': -0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 1.5625, 'y': 7.5625, 'z': -15.875}",2
26660,1650215084.464,"19:04:44,464000",2789,3742,1423,5.616,0.081,-0.069,24,30,1123,"{'x': 7, 'y': 8.875, 'z': 33.3125}","{'x': 10.375, 'y': 12.875, 'z': -42.875}",2
26651,1650215084.541,"19:04:44,541000",3122,4967,931,0.015,0.063,-0.003,56,4,952,"{'x': -0.125, 'y': 0, 'z': -0.125}","{'x': 0.75, 'y': 7.1875, 'z': -16.6875}",2
26651,1650215084.726,"19:04:44,726000",3124,4965,941,0.015,0.063,-0.003,57,1,956,"{'x': -0.125, 'y': 0.3125, 'z': -0.0625}","{'x': 0, 'y': 7.1875, 'z': -15.875}",2
26651,1650215084.905,"19:04:44,905000",3130,4966,948,0.015,0.063,-0.003,57,2,956,"{'x': -0.0625, 'y': 0.1875, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215084.986,"19:04:44,986000",3032,3865,1384,5.287,0.08,-0.059,23,88,958,"{'x': 10.3125, 'y': 1, 'z': 23.875}","{'x': 14.375, 'y': 7.6875, 'z': -41.25}",2
26651,1650215085.075,"19:04:45,075000",3131,4968,962,0.015,0.063,-0.003,54,0,954,"{'x': 0.25, 'y': -0.1875, 'z': 0}","{'x': 0.75, 'y': 6.75, 'z': -16.6875}",2
26660,1650215085.145,"19:04:45,145000",3153,3948,1396,5.243,0.085,-0.071,53,-131,1243,"{'x': -34.5625, 'y': -0.125, 'z': 5.5}","{'x': 15.5625, 'y': 4.25, 'z': -42.375}",2
26651,1650215085.236,"19:04:45,236000",3134,4966,969,0.015,0.063,-0.003,54,2,953,"{'x': 0.125, 'y': 0.125, 'z': 0}","{'x': 0.75, 'y': 8.25, 'z': -17.0625}",2
26651,1650215085.421,"19:04:45,421000",3130,4971,952,0.015,0.063,-0.003,57,0,953,"{'x': -0.125, 'y': -0.125, 'z': -0.125}","{'x': 0, 'y': 7.5625, 'z': -15.375}",2
26660,1650215085.494,"19:04:45,494000",3332,4131,1354,5.16,0.073,-0.067,14,126,901,"{'x': -10.875, 'y': 3.75, 'z': 11.875}","{'x': 16.6875, 'y': 4.0625, 'z': -41.6875}",2
26651,1650215085.566,"19:04:45,566000",3141,4974,912,0.015,0.063,-0.003,57,1,956,"{'x': -0.125, 'y': 0.1875, 'z': 0}","{'x': 0.75, 'y': 8.25, 'z': -17.0625}",2
26660,1650215085.647,"19:04:45,647000",3401,4235,1328,5.106,0.073,-0.05,24,40,1100,"{'x': 2.8125, 'y': 5.5625, 'z': 25.0625}","{'x': 16.6875, 'y': 4.75, 'z': -40.875}",2
26651,1650215085.729,"19:04:45,729000",3144,4974,890,0.015,0.063,-0.003,59,4,954,"{'x': 0.0625, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215085.8,"19:04:45,800000",3436,4338,1299,5.027,0.061,-0.021,-86,-202,1398,"{'x': -32.5, 'y': 4.4375, 'z': 43.5}","{'x': 17.75, 'y': 2.0625, 'z': -42.1875}",2
26651,1650215085.874,"19:04:45,874000",3143,4975,893,0.015,0.063,-0.003,56,0,953,"{'x': 0.125, 'y': -0.1875, 'z': 0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.375}",2
26660,1650215085.954,"19:04:45,954000",3510,4469,1264,4.915,0.057,-0.032,-74,-47,1065,"{'x': -3.1875, 'y': -7.75, 'z': 43.75}","{'x': 17.75, 'y': 0.25, 'z': -41.25}",2
26651,1650215086.037,"19:04:46,037000",3142,4976,923,0.015,0.063,-0.003,55,2,953,"{'x': 0, 'y': -0.0625, 'z': -0.1875}","{'x': 1.5625, 'y': 6.75, 'z': -16.6875}",2
26660,1650215086.107,"19:04:46,107000",3510,4469,1264,4.812,0.06,-0.049,-48,114,858,"{'x': -0.75, 'y': 9.8125, 'z': 30.75}","{'x': 17.375, 'y': -2.5625, 'z': -41.375}",2
26651,1650215086.178,"19:04:46,178000",3140,4979,923,0.015,0.063,-0.003,57,1,951,"{'x': 0.25, 'y': -0.3125, 'z': -0.0625}","{'x': 0, 'y': 7.875, 'z': -16.6875}",2
26660,1650215086.25,"19:04:46,250000",3510,4469,1264,4.743,0.047,-0.059,-10,133,989,"{'x': 17.0625, 'y': 9, 'z': 19.9375}","{'x': 17.875, 'y': -3, 'z': -40.5}",2
26651,1650215086.338,"19:04:46,338000",3146,4977,905,0.015,0.063,-0.003,58,3,952,"{'x': 0, 'y': 0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.5625, 'z': -16.25}",2
26660,1650215086.399,"19:04:46,399000",3510,4469,1264,4.701,0.039,-0.048,-12,-127,1265,"{'x': -15.4375, 'y': -7.5, 'z': 24.25}","{'x': 18.875, 'y': -4.0625, 'z': -40.375}",2
26651,1650215086.484,"19:04:46,484000",3146,4978,905,0.015,0.063,-0.003,57,4,954,"{'x': -0.0625, 'y': 0, 'z': 0.125}","{'x': 0.375, 'y': 8.25, 'z': -15.875}",2
26660,1650215086.554,"19:04:46,554000",3550,4624,1240,4.677,0.048,-0.087,-12,3,959,"{'x': 1.125, 'y': 7.8125, 'z': 12.625}","{'x': 18.1875, 'y': -7.5, 'z': -42.0625}",2
26651,1650215086.625,"19:04:46,625000",3148,4977,904,0.015,0.063,-0.003,56,1,952,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 1.1875, 'y': 7.1875, 'z': -17.0625}",2
26660,1650215086.695,"19:04:46,695000",3587,4778,1217,4.627,0.067,-0.091,11,124,932,"{'x': -4.0625, 'y': -5.125, 'z': 16.25}","{'x': 16.6875, 'y': -7.5, 'z': -41.75}",2
26651,1650215086.787,"19:04:46,787000",3157,4971,950,0.015,0.063,-0.003,57,2,955,"{'x': -0.1875, 'y': 0.3125, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -16.25}",2
26660,1650215086.866,"19:04:46,866000",3595,4933,1191,4.555,0.057,-0.106,38,130,1084,"{'x': -2.375, 'y': 5.5625, 'z': 26.125}","{'x': 17.375, 'y': -9.6875, 'z': -40.5}",2
26651,1650215086.953,"19:04:46,953000",3159,4973,938,0.015,0.063,-0.003,57,1,952,"{'x': 0.0625, 'y': -0.25, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -17.0625}",2
26660,1650215087.023,"19:04:47,023000",3613,5088,1181,4.476,0.052,-0.074,-74,-66,1097,"{'x': 1.6875, 'y': -10.6875, 'z': 29.1875}","{'x': 17.0625, 'y': -11.5625, 'z': -41.5}",2
26651,1650215087.105,"19:04:47,105000",3155,4973,921,0.015,0.063,-0.003,56,0,956,"{'x': 0.1875, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -17.5625}",2
26660,1650215087.167,"19:04:47,167000",3594,5244,1142,4.367,0.056,-0.07,-33,10,966,"{'x': -15.9375, 'y': -15.5, 'z': 49.375}","{'x': 16.375, 'y': -11.1875, 'z': -40.5}",2
26651,1650215087.253,"19:04:47,253000",3155,4971,913,0.015,0.063,-0.003,56,3,957,"{'x': 0.25, 'y': -0.1875, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -16.6875}",2
26660,1650215087.335,"19:04:47,335000",3566,5389,1085,4.273,0.061,-0.062,-11,98,938,"{'x': -5.1875, 'y': 0.1875, 'z': 28}","{'x': 14.75, 'y': -13.0625, 'z': -41.5}",2
26651,1650215087.406,"19:04:47,406000",3156,4972,912,0.015,0.063,-0.003,55,1,955,"{'x': 0.0625, 'y': 0.25, 'z': 0.0625}","{'x': 0.75, 'y': 7.5625, 'z': -16.25}",2
26660,1650215087.492,"19:04:47,492000",3535,5526,1083,4.211,0.07,-0.07,-26,122,1037,"{'x': 22.1875, 'y': 10.375, 'z': 9.25}","{'x': 13.6875, 'y': -14.1875, 'z': -41}",2
26651,1650215087.583,"19:04:47,583000",3158,4970,916,0.015,0.063,-0.003,59,4,952,"{'x': -0.125, 'y': 0, 'z': 0.0625}","{'x': 0, 'y': 7.1875, 'z': -17.5625}",2
26660,1650215087.649,"19:04:47,649000",3499,5663,1049,4.179,0.056,-0.063,81,101,927,"{'x': 23.6875, 'y': -8.375, 'z': -1.5625}","{'x': 14.1875, 'y': -14.875, 'z': -41}",2
26651,1650215087.739,"19:04:47,739000",3152,4968,914,0.015,0.063,-0.003,54,2,956,"{'x': -0.1875, 'y': 0, 'z': 0.0625}","{'x': 1.5625, 'y': 7.875, 'z': -16.25}",2
26660,1650215087.812,"19:04:47,812000",3444,5790,1027,4.144,0.05,-0.057,-16,122,845,"{'x': 9.875, 'y': -9.375, 'z': 25.4375}","{'x': 14.875, 'y': -15.6875, 'z': -40.5625}",2
26651,1650215087.885,"19:04:47,885000",3151,4968,901,0.015,0.063,-0.003,56,0,953,"{'x': 0.125, 'y': -0.1875, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215087.955,"19:04:47,955000",3388,5914,1023,4.091,0.057,-0.056,10,110,962,"{'x': 4.5625, 'y': 2.75, 'z': 21.125}","{'x': 12.6875, 'y': -16.75, 'z': -40.5625}",2
26651,1650215088.047,"19:04:48,047000",3149,4968,899,0.015,0.063,-0.003,56,2,954,"{'x': -0.0625, 'y': 0.3125, 'z': -0.0625}","{'x': 1.1875, 'y': 8.25, 'z': -16.25}",2
26660,1650215088.117,"19:04:48,117000",3335,6042,1045,4.014,0.051,-0.072,-48,101,996,"{'x': 0.0625, 'y': 6.875, 'z': 31.4375}","{'x': 12.25, 'y': -17.875, 'z': -40.5625}",2
26660,1650215088.264,"19:04:48,264000",3281,6168,1070,3.888,0.055,-0.06,-71,151,756,"{'x': 29.9375, 'y': 6.8125, 'z': 43.0625}","{'x': 10.6875, 'y': -17.5625, 'z': -41.75}",2
26651,1650215088.356,"19:04:48,356000",3146,4967,869,0.015,0.063,-0.003,56,1,954,"{'x': -0.25, 'y': 0.3125, 'z': -0.0625}","{'x': 1.1875, 'y': 7.5625, 'z': -17.5625}",2
26660,1650215088.416,"19:04:48,416000",3231,6290,1097,3.759,0.07,-0.047,20,149,813,"{'x': 28, 'y': 0.5, 'z': 41.625}","{'x': 7.75, 'y': -19, 'z': -41.5}",2
26651,1650215088.518,"19:04:48,518000",3149,4966,892,0.015,0.063,-0.003,53,0,956,"{'x': -0.1875, 'y': 0, 'z': -0.0625}","{'x': 0.75, 'y': 6.375, 'z': -15.875}",2
26660,1650215088.587,"19:04:48,587000",3152,6393,1131,3.675,0.07,-0.061,45,131,966,"{'x': 17.875, 'y': -1.5625, 'z': 27.125}","{'x': 7.0625, 'y': -21.25, 'z': -40.5625}",2
26651,1650215088.674,"19:04:48,674000",3149,4966,891,0.015,0.063,-0.003,57,1,954,"{'x': -0.3125, 'y': 0.1875, 'z': 0.125}","{'x': 1.1875, 'y': 7.875, 'z': -16.25}",2
26660,1650215088.752,"19:04:48,752000",3091,6469,1150,3.614,0.055,-0.076,11,-140,1295,"{'x': -40.0625, 'y': 5.3125, 'z': 20.3125}","{'x': 6, 'y': -23, 'z': -39}",2
26651,1650215088.847,"19:04:48,847000",3153,4964,889,0.015,0.063,-0.003,56,1,953,"{'x': 0.1875, 'y': -0.0625, 'z': 0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.375}",2
26660,1650215088.909,"19:04:48,909000",3023,6544,1175,3.569,0.046,-0.088,-12,30,999,"{'x': -29.125, 'y': -7.375, 'z': 23}","{'x': 4.5, 'y': -24.875, 'z': -39.375}",2
26651,1650215089,"19:04:49,000000",3153,4963,893,0.015,0.063,-0.003,55,2,954,"{'x': 0.1875, 'y': -0.0625, 'z': -0.125}","{'x': 0.375, 'y': 7.5625, 'z': -16.25}",2
26660,1650215089.079,"19:04:49,079000",2939,6607,1220,3.51,0.065,-0.083,4,120,938,"{'x': -11.625, 'y': -0.3125, 'z': 23.5}","{'x': 3.6875, 'y': -24.5, 'z': -39.375}",2
26651,1650215089.162,"19:04:49,162000",3153,4965,875,0.015,0.063,-0.003,56,1,956,"{'x': 0.1875, 'y': 0.0625, 'z': 0.0625}","{'x': 1.5625, 'y': 7.875, 'z': -16.6875}",2
26660,1650215089.232,"19:04:49,232000",2844,6665,1224,3.423,0.055,-0.072,19,125,1065,"{'x': 9.3125, 'y': 11.6875, 'z': 35.3125}","{'x': 2.1875, 'y': -23.375, 'z': -39}",2
26651,1650215089.323,"19:04:49,323000",3155,4962,862,0.015,0.063,-0.003,57,2,956,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -17.0625}",2
26660,1650215089.391,"19:04:49,391000",2764,6716,1280,3.295,0.048,-0.043,-41,14,850,"{'x': 48.625, 'y': -5.1875, 'z': 47.375}","{'x': -0.25, 'y': -21.875, 'z': -39}",2
26651,1650215089.48,"19:04:49,480000",3160,4962,852,0.015,0.063,-0.003,55,2,957,"{'x': -0.0625, 'y': 0.3125, 'z': -0.0625}","{'x': -0.375, 'y': 7.875, 'z': -17.5625}",2
26660,1650215089.553,"19:04:49,553000",2678,6762,1329,3.138,0.046,-0.039,-32,-33,1109,"{'x': -16.3125, 'y': -19.625, 'z': 70}","{'x': -2.1875, 'y': -23.75, 'z': -39.5}",2
26651,1650215089.63,"19:04:49,630000",3163,4962,841,0.015,0.063,-0.003,57,2,954,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -17.0625}",2
26660,1650215089.708,"19:04:49,708000",2577,6791,1352,3.047,0.051,-0.055,32,82,960,"{'x': -3.1875, 'y': 9.1875, 'z': 23.0625}","{'x': -5.5625, 'y': -22.1875, 'z': -39.0625}",2
26651,1650215089.799,"19:04:49,799000",3160,4962,834,0.015,0.063,-0.003,56,1,952,"{'x': 0.0625, 'y': 0.125, 'z': -0.0625}","{'x': 1.5625, 'y': 7.875, 'z': -15.875}",2
26660,1650215089.864,"19:04:49,864000",2489,6816,1404,2.97,0.049,-0.08,-6,156,1021,"{'x': 24.25, 'y': 13.6875, 'z': 16.5625}","{'x': -7.0625, 'y': -22.5625, 'z': -39}",2
26651,1650215089.954,"19:04:49,954000",3150,4964,834,0.015,0.063,-0.003,55,0,954,"{'x': 0.25, 'y': -0.0625, 'z': 0.25}","{'x': 1.1875, 'y': 8.25, 'z': -16.6875}",2
26660,1650215090.029,"19:04:50,029000",2392,6835,1424,2.925,0.043,-0.076,75,26,953,"{'x': 43.875, 'y': 7.8125, 'z': 18.1875}","{'x': -7.5, 'y': -22.875, 'z': -38.5625}",2
26651,1650215090.119,"19:04:50,119000",3157,4963,831,0.015,0.063,-0.003,58,2,952,"{'x': -0.0625, 'y': -0.0625, 'z': 0}","{'x': 1.1875, 'y': 7.1875, 'z': -16.25}",2
26660,1650215090.184,"19:04:50,184000",2307,6847,1451,2.88,0.027,-0.079,55,162,780,"{'x': 26.3125, 'y': 4.375, 'z': 1.25}","{'x': -7.0625, 'y': -22.5625, 'z': -39.75}",2
26651,1650215090.283,"19:04:50,283000",3159,4961,851,0.015,0.063,-0.003,56,3,956,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 7.1875, 'z': -16.6875}",2
26660,1650215090.361,"19:04:50,361000",2189,6841,1448,2.86,0.025,-0.059,-20,100,1040,"{'x': -9.5, 'y': -1.1875, 'z': 23.9375}","{'x': -8.5, 'y': -22.5625, 'z': -39.5625}",2
26651,1650215090.442,"19:04:50,442000",3159,4962,859,0.015,0.063,-0.003,57,2,954,"{'x': -0.1875, 'y': -0.0625, 'z': 0}","{'x': 0.75, 'y': 7.5625, 'z': -16.25}",2
26660,1650215090.522,"19:04:50,522000",2066,6821,1445,2.766,0.021,-0.05,-88,-94,1231,"{'x': -35.375, 'y': 3.125, 'z': 42.4375}","{'x': -9.6875, 'y': -22.5625, 'z': -40}",2
26651,1650215090.605,"19:04:50,605000",3165,4962,857,0.015,0.063,-0.003,56,0,954,"{'x': 0.25, 'y': -0.3125, 'z': 0.125}","{'x': 0.75, 'y': 6.75, 'z': -17.5625}",2
26660,1650215090.666,"19:04:50,666000",1945,6792,1440,2.674,0.02,-0.083,-94,61,889,"{'x': -17, 'y': 10.625, 'z': 36.125}","{'x': -10.375, 'y': -21.0625, 'z': -39.25}",2
26651,1650215090.756,"19:04:50,756000",3163,4963,844,0.015,0.063,-0.003,56,1,954,"{'x': 0.1875, 'y': 0.0625, 'z': 0}","{'x': 0.375, 'y': 6.75, 'z': -16.25}",2
26660,1650215090.824,"19:04:50,824000",1841,6762,1432,2.569,0.045,-0.071,45,210,790,"{'x': 13.1875, 'y': -1.4375, 'z': 30.875}","{'x': -13.5, 'y': -19.875, 'z': -40.5}",2
26651,1650215090.909,"19:04:50,909000",3158,4963,842,0.015,0.063,-0.003,56,1,955,"{'x': 0, 'y': 0.125, 'z': 0.1875}","{'x': 0.375, 'y': 7.1875, 'z': -15.375}",2
26660,1650215090.982,"19:04:50,982000",1726,6717,1434,2.512,0.044,-0.077,36,121,1013,"{'x': 8.3125, 'y': -0.75, 'z': 26.9375}","{'x': -14.5, 'y': -19.1875, 'z': -39}",2
26651,1650215091.067,"19:04:51,067000",3154,4965,836,0.015,0.063,-0.003,56,0,955,"{'x': 0, 'y': 0, 'z': 0.1875}","{'x': 1.1875, 'y': 7.1875, 'z': -17.0625}",2
26660,1650215091.137,"19:04:51,137000",1622,6666,1430,2.478,0.04,-0.081,11,-146,1303,"{'x': -53.5625, 'y': 5.875, 'z': 5.375}","{'x': -16.375, 'y': -19.5625, 'z': -38.5}",2
26651,1650215091.215,"19:04:51,215000",3151,4965,851,0.015,0.063,-0.003,55,0,953,"{'x': 0, 'y': 0, 'z': 0.125}","{'x': -0.375, 'y': 7.1875, 'z': -15.875}",2
26660,1650215091.285,"19:04:51,285000",1528,6611,1429,2.466,0.021,-0.073,-27,12,1095,"{'x': -30.375, 'y': -0.75, 'z': 12.625}","{'x': -15.6875, 'y': -19.1875, 'z': -39.375}",2
26651,1650215091.379,"19:04:51,379000",3151,4962,853,0.015,0.063,-0.003,58,3,951,"{'x': -0.1875, 'y': -0.125, 'z': 0.1875}","{'x': 1.5625, 'y': 7.1875, 'z': -16.25}",2
